filename,label,generator,source_id,row_idx,attack_type,generative_model,source_dataset,orig_filename,split,path
train_005392_G03.wav,1,G03,5392,26961,tta,audiogen,TUTSED2017Dev,b093_13.wav,train,data/processed/train/train_005392_G03.wav
train_005392_G01.wav,1,G01,5392,26962,tta,audioldm1,TUTSED2017Dev,b093_13.wav,train,data/processed/train/train_005392_G01.wav
train_005392_G02.wav,1,G02,5392,26963,tta,audioldm2,TUTSED2017Dev,b093_13.wav,train,data/processed/train/train_005392_G02.wav
train_005392_G04.wav,1,G04,5392,26964,ata,audioldm1,TUTSED2017Dev,b093_13.wav,train,data/processed/train/train_005392_G04.wav
train_005393_REAL.wav,0,REAL,5393,26965,real,real,TUTSED2017Dev,b093_14.wav,train,data/processed/train/train_005393_REAL.wav
train_005393_G03.wav,1,G03,5393,26966,tta,audiogen,TUTSED2017Dev,b093_14.wav,train,data/processed/train/train_005393_G03.wav
train_005393_G01.wav,1,G01,5393,26967,tta,audioldm1,TUTSED2017Dev,b093_14.wav,train,data/processed/train/train_005393_G01.wav
train_005393_G02.wav,1,G02,5393,26968,tta,audioldm2,TUTSED2017Dev,b093_14.wav,train,data/processed/train/train_005393_G02.wav
train_005393_G04.wav,1,G04,5393,26969,ata,audioldm1,TUTSED2017Dev,b093_14.wav,train,data/processed/train/train_005393_G04.wav
train_005394_REAL.wav,0,REAL,5394,26970,real,real,TUTSED2017Dev,b093_15.wav,train,data/processed/train/train_005394_REAL.wav
train_005394_G03.wav,1,G03,5394,26971,tta,audiogen,TUTSED2017Dev,b093_15.wav,train,data/processed/train/train_005394_G03.wav
train_005394_G01.wav,1,G01,5394,26972,tta,audioldm1,TUTSED2017Dev,b093_15.wav,train,data/processed/train/train_005394_G01.wav
train_005394_G02.wav,1,G02,5394,26973,tta,audioldm2,TUTSED2017Dev,b093_15.wav,train,data/processed/train/train_005394_G02.wav
train_005394_G04.wav,1,G04,5394,26974,ata,audioldm1,TUTSED2017Dev,b093_15.wav,train,data/processed/train/train_005394_G04.wav
train_005395_REAL.wav,0,REAL,5395,26975,real,real,TUTSED2017Dev,b093_17.wav,train,data/processed/train/train_005395_REAL.wav
train_005395_G03.wav,1,G03,5395,26976,tta,audiogen,TUTSED2017Dev,b093_17.wav,train,data/processed/train/train_005395_G03.wav
train_005395_G01.wav,1,G01,5395,26977,tta,audioldm1,TUTSED2017Dev,b093_17.wav,train,data/processed/train/train_005395_G01.wav
train_005395_G02.wav,1,G02,5395,26978,tta,audioldm2,TUTSED2017Dev,b093_17.wav,train,data/processed/train/train_005395_G02.wav
train_005395_G04.wav,1,G04,5395,26979,ata,audioldm1,TUTSED2017Dev,b093_17.wav,train,data/processed/train/train_005395_G04.wav
train_005396_REAL.wav,0,REAL,5396,26980,real,real,TUTSED2017Dev,b093_18.wav,train,data/processed/train/train_005396_REAL.wav
train_005396_G03.wav,1,G03,5396,26981,tta,audiogen,TUTSED2017Dev,b093_18.wav,train,data/processed/train/train_005396_G03.wav
train_005396_G01.wav,1,G01,5396,26982,tta,audioldm1,TUTSED2017Dev,b093_18.wav,train,data/processed/train/train_005396_G01.wav
train_005396_G02.wav,1,G02,5396,26983,tta,audioldm2,TUTSED2017Dev,b093_18.wav,train,data/processed/train/train_005396_G02.wav
train_005396_G04.wav,1,G04,5396,26984,ata,audioldm1,TUTSED2017Dev,b093_18.wav,train,data/processed/train/train_005396_G04.wav
train_005397_REAL.wav,0,REAL,5397,26985,real,real,TUTSED2017Dev,b093_19.wav,train,data/processed/train/train_005397_REAL.wav
train_005397_G03.wav,1,G03,5397,26986,tta,audiogen,TUTSED2017Dev,b093_19.wav,train,data/processed/train/train_005397_G03.wav
train_005397_G01.wav,1,G01,5397,26987,tta,audioldm1,TUTSED2017Dev,b093_19.wav,train,data/processed/train/train_005397_G01.wav
train_005397_G02.wav,1,G02,5397,26988,tta,audioldm2,TUTSED2017Dev,b093_19.wav,train,data/processed/train/train_005397_G02.wav
train_005397_G04.wav,1,G04,5397,26989,ata,audioldm1,TUTSED2017Dev,b093_19.wav,train,data/processed/train/train_005397_G04.wav
train_005398_REAL.wav,0,REAL,5398,26990,real,real,TUTSED2017Dev,b093_21.wav,train,data/processed/train/train_005398_REAL.wav
train_005398_G03.wav,1,G03,5398,26991,tta,audiogen,TUTSED2017Dev,b093_21.wav,train,data/processed/train/train_005398_G03.wav
train_005398_G01.wav,1,G01,5398,26992,tta,audioldm1,TUTSED2017Dev,b093_21.wav,train,data/processed/train/train_005398_G01.wav
train_005398_G02.wav,1,G02,5398,26993,tta,audioldm2,TUTSED2017Dev,b093_21.wav,train,data/processed/train/train_005398_G02.wav
train_005398_G04.wav,1,G04,5398,26994,ata,audioldm1,TUTSED2017Dev,b093_21.wav,train,data/processed/train/train_005398_G04.wav
train_006759_REAL.wav,0,REAL,6759,33795,real,real,TUTASC2019Dev,bus-milan-1190-44448-a_0.wav,train,data/processed/train/train_006759_REAL.wav
train_006759_G03.wav,1,G03,6759,33796,tta,audiogen,TUTASC2019Dev,bus-milan-1190-44448-a_0.wav,train,data/processed/train/train_006759_G03.wav
train_006759_G01.wav,1,G01,6759,33797,tta,audioldm1,TUTASC2019Dev,bus-milan-1190-44448-a_0.wav,train,data/processed/train/train_006759_G01.wav
train_006759_G02.wav,1,G02,6759,33798,tta,audioldm2,TUTASC2019Dev,bus-milan-1190-44448-a_0.wav,train,data/processed/train/train_006759_G02.wav
train_006759_G04.wav,1,G04,6759,33799,ata,audioldm1,TUTASC2019Dev,bus-milan-1190-44448-a_0.wav,train,data/processed/train/train_006759_G04.wav
train_006760_REAL.wav,0,REAL,6760,33800,real,real,TUTASC2019Dev,bus-milan-1190-44448-a_1.wav,train,data/processed/train/train_006760_REAL.wav
train_006760_G03.wav,1,G03,6760,33801,tta,audiogen,TUTASC2019Dev,bus-milan-1190-44448-a_1.wav,train,data/processed/train/train_006760_G03.wav
train_006760_G01.wav,1,G01,6760,33802,tta,audioldm1,TUTASC2019Dev,bus-milan-1190-44448-a_1.wav,train,data/processed/train/train_006760_G01.wav
train_006760_G02.wav,1,G02,6760,33803,tta,audioldm2,TUTASC2019Dev,bus-milan-1190-44448-a_1.wav,train,data/processed/train/train_006760_G02.wav
train_006760_G04.wav,1,G04,6760,33804,ata,audioldm1,TUTASC2019Dev,bus-milan-1190-44448-a_1.wav,train,data/processed/train/train_006760_G04.wav
train_006761_REAL.wav,0,REAL,6761,33805,real,real,TUTASC2019Dev,bus-prague-1120-43558-a_0.wav,train,data/processed/train/train_006761_REAL.wav
train_006761_G03.wav,1,G03,6761,33806,tta,audiogen,TUTASC2019Dev,bus-prague-1120-43558-a_0.wav,train,data/processed/train/train_006761_G03.wav
train_006761_G01.wav,1,G01,6761,33807,tta,audioldm1,TUTASC2019Dev,bus-prague-1120-43558-a_0.wav,train,data/processed/train/train_006761_G01.wav
train_006761_G02.wav,1,G02,6761,33808,tta,audioldm2,TUTASC2019Dev,bus-prague-1120-43558-a_0.wav,train,data/processed/train/train_006761_G02.wav
train_006761_G04.wav,1,G04,6761,33809,ata,audioldm1,TUTASC2019Dev,bus-prague-1120-43558-a_0.wav,train,data/processed/train/train_006761_G04.wav
train_006762_REAL.wav,0,REAL,6762,33810,real,real,TUTASC2019Dev,bus-prague-1120-43558-a_1.wav,train,data/processed/train/train_006762_REAL.wav
train_006762_G03.wav,1,G03,6762,33811,tta,audiogen,TUTASC2019Dev,bus-prague-1120-43558-a_1.wav,train,data/processed/train/train_006762_G03.wav
train_006762_G01.wav,1,G01,6762,33812,tta,audioldm1,TUTASC2019Dev,bus-prague-1120-43558-a_1.wav,train,data/processed/train/train_006762_G01.wav
train_006762_G02.wav,1,G02,6762,33813,tta,audioldm2,TUTASC2019Dev,bus-prague-1120-43558-a_1.wav,train,data/processed/train/train_006762_G02.wav
train_006762_G04.wav,1,G04,6762,33814,ata,audioldm1,TUTASC2019Dev,bus-prague-1120-43558-a_1.wav,train,data/processed/train/train_006762_G04.wav
train_006763_REAL.wav,0,REAL,6763,33815,real,real,TUTASC2019Dev,bus-stockholm-37-1103-a_0.wav,train,data/processed/train/train_006763_REAL.wav
train_006763_G03.wav,1,G03,6763,33816,tta,audiogen,TUTASC2019Dev,bus-stockholm-37-1103-a_0.wav,train,data/processed/train/train_006763_G03.wav
train_006763_G01.wav,1,G01,6763,33817,tta,audioldm1,TUTASC2019Dev,bus-stockholm-37-1103-a_0.wav,train,data/processed/train/train_006763_G01.wav
train_006763_G02.wav,1,G02,6763,33818,tta,audioldm2,TUTASC2019Dev,bus-stockholm-37-1103-a_0.wav,train,data/processed/train/train_006763_G02.wav
train_006763_G04.wav,1,G04,6763,33819,ata,audioldm1,TUTASC2019Dev,bus-stockholm-37-1103-a_0.wav,train,data/processed/train/train_006763_G04.wav
train_006764_REAL.wav,0,REAL,6764,33820,real,real,TUTASC2019Dev,bus-stockholm-37-1103-a_1.wav,train,data/processed/train/train_006764_REAL.wav
train_006764_G03.wav,1,G03,6764,33821,tta,audiogen,TUTASC2019Dev,bus-stockholm-37-1103-a_1.wav,train,data/processed/train/train_006764_G03.wav
train_006764_G01.wav,1,G01,6764,33822,tta,audioldm1,TUTASC2019Dev,bus-stockholm-37-1103-a_1.wav,train,data/processed/train/train_006764_G01.wav
train_006764_G02.wav,1,G02,6764,33823,tta,audioldm2,TUTASC2019Dev,bus-stockholm-37-1103-a_1.wav,train,data/processed/train/train_006764_G02.wav
train_006764_G04.wav,1,G04,6764,33824,ata,audioldm1,TUTASC2019Dev,bus-stockholm-37-1103-a_1.wav,train,data/processed/train/train_006764_G04.wav
train_006765_REAL.wav,0,REAL,6765,33825,real,real,TUTASC2019Dev,airport-milan-1108-41891-a_1.wav,train,data/processed/train/train_006765_REAL.wav
train_006765_G03.wav,1,G03,6765,33826,tta,audiogen,TUTASC2019Dev,airport-milan-1108-41891-a_1.wav,train,data/processed/train/train_006765_G03.wav
train_006765_G01.wav,1,G01,6765,33827,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-41891-a_1.wav,train,data/processed/train/train_006765_G01.wav
train_006765_G02.wav,1,G02,6765,33828,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-41891-a_1.wav,train,data/processed/train/train_006765_G02.wav
train_006765_G04.wav,1,G04,6765,33829,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-41891-a_1.wav,train,data/processed/train/train_006765_G04.wav
train_006766_REAL.wav,0,REAL,6766,33830,real,real,TUTASC2019Dev,airport-milan-1108-41898-a_0.wav,train,data/processed/train/train_006766_REAL.wav
train_006766_G03.wav,1,G03,6766,33831,tta,audiogen,TUTASC2019Dev,airport-milan-1108-41898-a_0.wav,train,data/processed/train/train_006766_G03.wav
train_006766_G01.wav,1,G01,6766,33832,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-41898-a_0.wav,train,data/processed/train/train_006766_G01.wav
train_006766_G02.wav,1,G02,6766,33833,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-41898-a_0.wav,train,data/processed/train/train_006766_G02.wav
train_006766_G04.wav,1,G04,6766,33834,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-41898-a_0.wav,train,data/processed/train/train_006766_G04.wav
train_006767_REAL.wav,0,REAL,6767,33835,real,real,TUTASC2019Dev,airport-milan-1108-41898-a_1.wav,train,data/processed/train/train_006767_REAL.wav
train_006767_G03.wav,1,G03,6767,33836,tta,audiogen,TUTASC2019Dev,airport-milan-1108-41898-a_1.wav,train,data/processed/train/train_006767_G03.wav
train_006767_G01.wav,1,G01,6767,33837,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-41898-a_1.wav,train,data/processed/train/train_006767_G01.wav
train_006767_G02.wav,1,G02,6767,33838,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-41898-a_1.wav,train,data/processed/train/train_006767_G02.wav
train_006767_G04.wav,1,G04,6767,33839,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-41898-a_1.wav,train,data/processed/train/train_006767_G04.wav
train_006768_REAL.wav,0,REAL,6768,33840,real,real,TUTASC2019Dev,airport-milan-1108-41968-a_0.wav,train,data/processed/train/train_006768_REAL.wav
train_006768_G03.wav,1,G03,6768,33841,tta,audiogen,TUTASC2019Dev,airport-milan-1108-41968-a_0.wav,train,data/processed/train/train_006768_G03.wav
train_006768_G01.wav,1,G01,6768,33842,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-41968-a_0.wav,train,data/processed/train/train_006768_G01.wav
train_006768_G02.wav,1,G02,6768,33843,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-41968-a_0.wav,train,data/processed/train/train_006768_G02.wav
train_006768_G04.wav,1,G04,6768,33844,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-41968-a_0.wav,train,data/processed/train/train_006768_G04.wav
train_006769_REAL.wav,0,REAL,6769,33845,real,real,TUTASC2019Dev,airport-milan-1108-41968-a_1.wav,train,data/processed/train/train_006769_REAL.wav
train_006769_G03.wav,1,G03,6769,33846,tta,audiogen,TUTASC2019Dev,airport-milan-1108-41968-a_1.wav,train,data/processed/train/train_006769_G03.wav
train_006769_G01.wav,1,G01,6769,33847,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-41968-a_1.wav,train,data/processed/train/train_006769_G01.wav
train_006769_G02.wav,1,G02,6769,33848,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-41968-a_1.wav,train,data/processed/train/train_006769_G02.wav
train_006769_G04.wav,1,G04,6769,33849,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-41968-a_1.wav,train,data/processed/train/train_006769_G04.wav
train_006770_REAL.wav,0,REAL,6770,33850,real,real,TUTASC2019Dev,airport-milan-1108-41984-a_0.wav,train,data/processed/train/train_006770_REAL.wav
train_006770_G03.wav,1,G03,6770,33851,tta,audiogen,TUTASC2019Dev,airport-milan-1108-41984-a_0.wav,train,data/processed/train/train_006770_G03.wav
train_006770_G01.wav,1,G01,6770,33852,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-41984-a_0.wav,train,data/processed/train/train_006770_G01.wav
train_006770_G02.wav,1,G02,6770,33853,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-41984-a_0.wav,train,data/processed/train/train_006770_G02.wav
train_006770_G04.wav,1,G04,6770,33854,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-41984-a_0.wav,train,data/processed/train/train_006770_G04.wav
train_006771_REAL.wav,0,REAL,6771,33855,real,real,TUTASC2019Dev,airport-milan-1108-41984-a_1.wav,train,data/processed/train/train_006771_REAL.wav
train_006771_G03.wav,1,G03,6771,33856,tta,audiogen,TUTASC2019Dev,airport-milan-1108-41984-a_1.wav,train,data/processed/train/train_006771_G03.wav
train_006771_G01.wav,1,G01,6771,33857,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-41984-a_1.wav,train,data/processed/train/train_006771_G01.wav
train_006771_G02.wav,1,G02,6771,33858,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-41984-a_1.wav,train,data/processed/train/train_006771_G02.wav
train_006771_G04.wav,1,G04,6771,33859,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-41984-a_1.wav,train,data/processed/train/train_006771_G04.wav
train_006772_REAL.wav,0,REAL,6772,33860,real,real,TUTASC2019Dev,airport-milan-1108-42104-a_0.wav,train,data/processed/train/train_006772_REAL.wav
train_006772_G03.wav,1,G03,6772,33861,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42104-a_0.wav,train,data/processed/train/train_006772_G03.wav
train_006772_G01.wav,1,G01,6772,33862,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42104-a_0.wav,train,data/processed/train/train_006772_G01.wav
train_006772_G02.wav,1,G02,6772,33863,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42104-a_0.wav,train,data/processed/train/train_006772_G02.wav
train_006772_G04.wav,1,G04,6772,33864,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42104-a_0.wav,train,data/processed/train/train_006772_G04.wav
train_006773_REAL.wav,0,REAL,6773,33865,real,real,TUTASC2019Dev,airport-milan-1108-42132-a_0.wav,train,data/processed/train/train_006773_REAL.wav
train_006773_G03.wav,1,G03,6773,33866,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42132-a_0.wav,train,data/processed/train/train_006773_G03.wav
train_006773_G01.wav,1,G01,6773,33867,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42132-a_0.wav,train,data/processed/train/train_006773_G01.wav
train_006773_G02.wav,1,G02,6773,33868,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42132-a_0.wav,train,data/processed/train/train_006773_G02.wav
train_006773_G04.wav,1,G04,6773,33869,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42132-a_0.wav,train,data/processed/train/train_006773_G04.wav
train_006774_REAL.wav,0,REAL,6774,33870,real,real,TUTASC2019Dev,airport-milan-1108-42132-a_1.wav,train,data/processed/train/train_006774_REAL.wav
train_006774_G03.wav,1,G03,6774,33871,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42132-a_1.wav,train,data/processed/train/train_006774_G03.wav
train_006774_G01.wav,1,G01,6774,33872,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42132-a_1.wav,train,data/processed/train/train_006774_G01.wav
train_006774_G02.wav,1,G02,6774,33873,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42132-a_1.wav,train,data/processed/train/train_006774_G02.wav
train_006774_G04.wav,1,G04,6774,33874,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42132-a_1.wav,train,data/processed/train/train_006774_G04.wav
train_006775_REAL.wav,0,REAL,6775,33875,real,real,TUTASC2019Dev,airport-milan-1108-42526-a_0.wav,train,data/processed/train/train_006775_REAL.wav
train_006775_G03.wav,1,G03,6775,33876,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42526-a_0.wav,train,data/processed/train/train_006775_G03.wav
train_006775_G01.wav,1,G01,6775,33877,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42526-a_0.wav,train,data/processed/train/train_006775_G01.wav
train_006775_G02.wav,1,G02,6775,33878,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42526-a_0.wav,train,data/processed/train/train_006775_G02.wav
train_006775_G04.wav,1,G04,6775,33879,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42526-a_0.wav,train,data/processed/train/train_006775_G04.wav
train_006776_REAL.wav,0,REAL,6776,33880,real,real,TUTASC2019Dev,airport-milan-1108-42526-a_1.wav,train,data/processed/train/train_006776_REAL.wav
train_006776_G03.wav,1,G03,6776,33881,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42526-a_1.wav,train,data/processed/train/train_006776_G03.wav
train_006776_G01.wav,1,G01,6776,33882,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42526-a_1.wav,train,data/processed/train/train_006776_G01.wav
train_006776_G02.wav,1,G02,6776,33883,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42526-a_1.wav,train,data/processed/train/train_006776_G02.wav
train_006776_G04.wav,1,G04,6776,33884,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42526-a_1.wav,train,data/processed/train/train_006776_G04.wav
train_006777_REAL.wav,0,REAL,6777,33885,real,real,TUTASC2019Dev,airport-milan-1108-42540-a_0.wav,train,data/processed/train/train_006777_REAL.wav
train_006777_G03.wav,1,G03,6777,33886,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42540-a_0.wav,train,data/processed/train/train_006777_G03.wav
train_006777_G01.wav,1,G01,6777,33887,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42540-a_0.wav,train,data/processed/train/train_006777_G01.wav
train_006777_G02.wav,1,G02,6777,33888,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42540-a_0.wav,train,data/processed/train/train_006777_G02.wav
train_006777_G04.wav,1,G04,6777,33889,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42540-a_0.wav,train,data/processed/train/train_006777_G04.wav
train_006778_REAL.wav,0,REAL,6778,33890,real,real,TUTASC2019Dev,airport-milan-1108-42540-a_1.wav,train,data/processed/train/train_006778_REAL.wav
train_006778_G03.wav,1,G03,6778,33891,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42540-a_1.wav,train,data/processed/train/train_006778_G03.wav
train_006778_G01.wav,1,G01,6778,33892,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42540-a_1.wav,train,data/processed/train/train_006778_G01.wav
train_006778_G02.wav,1,G02,6778,33893,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42540-a_1.wav,train,data/processed/train/train_006778_G02.wav
train_006778_G04.wav,1,G04,6778,33894,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42540-a_1.wav,train,data/processed/train/train_006778_G04.wav
train_006779_REAL.wav,0,REAL,6779,33895,real,real,TUTASC2019Dev,airport-milan-1108-42695-a_0.wav,train,data/processed/train/train_006779_REAL.wav
train_006779_G03.wav,1,G03,6779,33896,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42695-a_0.wav,train,data/processed/train/train_006779_G03.wav
train_006779_G01.wav,1,G01,6779,33897,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42695-a_0.wav,train,data/processed/train/train_006779_G01.wav
train_006779_G02.wav,1,G02,6779,33898,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42695-a_0.wav,train,data/processed/train/train_006779_G02.wav
train_006779_G04.wav,1,G04,6779,33899,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42695-a_0.wav,train,data/processed/train/train_006779_G04.wav
train_006780_REAL.wav,0,REAL,6780,33900,real,real,TUTASC2019Dev,airport-milan-1108-42695-a_1.wav,train,data/processed/train/train_006780_REAL.wav
train_006780_G03.wav,1,G03,6780,33901,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42695-a_1.wav,train,data/processed/train/train_006780_G03.wav
train_006780_G01.wav,1,G01,6780,33902,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42695-a_1.wav,train,data/processed/train/train_006780_G01.wav
train_006780_G02.wav,1,G02,6780,33903,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42695-a_1.wav,train,data/processed/train/train_006780_G02.wav
train_006780_G04.wav,1,G04,6780,33904,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42695-a_1.wav,train,data/processed/train/train_006780_G04.wav
train_006781_REAL.wav,0,REAL,6781,33905,real,real,TUTASC2019Dev,airport-milan-1108-42841-a_0.wav,train,data/processed/train/train_006781_REAL.wav
train_006781_G03.wav,1,G03,6781,33906,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42841-a_0.wav,train,data/processed/train/train_006781_G03.wav
train_006781_G01.wav,1,G01,6781,33907,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42841-a_0.wav,train,data/processed/train/train_006781_G01.wav
train_006781_G02.wav,1,G02,6781,33908,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42841-a_0.wav,train,data/processed/train/train_006781_G02.wav
train_006781_G04.wav,1,G04,6781,33909,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42841-a_0.wav,train,data/processed/train/train_006781_G04.wav
train_006782_REAL.wav,0,REAL,6782,33910,real,real,TUTASC2019Dev,airport-milan-1108-42916-a_0.wav,train,data/processed/train/train_006782_REAL.wav
train_006782_G03.wav,1,G03,6782,33911,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42916-a_0.wav,train,data/processed/train/train_006782_G03.wav
train_006782_G01.wav,1,G01,6782,33912,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42916-a_0.wav,train,data/processed/train/train_006782_G01.wav
train_006782_G02.wav,1,G02,6782,33913,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42916-a_0.wav,train,data/processed/train/train_006782_G02.wav
train_006782_G04.wav,1,G04,6782,33914,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42916-a_0.wav,train,data/processed/train/train_006782_G04.wav
train_006783_REAL.wav,0,REAL,6783,33915,real,real,TUTASC2019Dev,airport-milan-1108-42916-a_1.wav,train,data/processed/train/train_006783_REAL.wav
train_006783_G03.wav,1,G03,6783,33916,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42916-a_1.wav,train,data/processed/train/train_006783_G03.wav
train_006783_G01.wav,1,G01,6783,33917,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42916-a_1.wav,train,data/processed/train/train_006783_G01.wav
train_006783_G02.wav,1,G02,6783,33918,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42916-a_1.wav,train,data/processed/train/train_006783_G02.wav
train_006783_G04.wav,1,G04,6783,33919,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42916-a_1.wav,train,data/processed/train/train_006783_G04.wav
train_006784_REAL.wav,0,REAL,6784,33920,real,real,TUTASC2019Dev,airport-milan-1108-42936-a_0.wav,train,data/processed/train/train_006784_REAL.wav
train_006784_G03.wav,1,G03,6784,33921,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42936-a_0.wav,train,data/processed/train/train_006784_G03.wav
train_006784_G01.wav,1,G01,6784,33922,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42936-a_0.wav,train,data/processed/train/train_006784_G01.wav
train_006784_G02.wav,1,G02,6784,33923,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42936-a_0.wav,train,data/processed/train/train_006784_G02.wav
train_006784_G04.wav,1,G04,6784,33924,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42936-a_0.wav,train,data/processed/train/train_006784_G04.wav
train_006785_REAL.wav,0,REAL,6785,33925,real,real,TUTASC2019Dev,airport-milan-1108-42936-a_1.wav,train,data/processed/train/train_006785_REAL.wav
train_006785_G03.wav,1,G03,6785,33926,tta,audiogen,TUTASC2019Dev,airport-milan-1108-42936-a_1.wav,train,data/processed/train/train_006785_G03.wav
train_006785_G01.wav,1,G01,6785,33927,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-42936-a_1.wav,train,data/processed/train/train_006785_G01.wav
train_006785_G02.wav,1,G02,6785,33928,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-42936-a_1.wav,train,data/processed/train/train_006785_G02.wav
train_006785_G04.wav,1,G04,6785,33929,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-42936-a_1.wav,train,data/processed/train/train_006785_G04.wav
train_006786_REAL.wav,0,REAL,6786,33930,real,real,TUTASC2019Dev,airport-milan-1108-43083-a_0.wav,train,data/processed/train/train_006786_REAL.wav
train_006786_G03.wav,1,G03,6786,33931,tta,audiogen,TUTASC2019Dev,airport-milan-1108-43083-a_0.wav,train,data/processed/train/train_006786_G03.wav
train_006786_G01.wav,1,G01,6786,33932,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-43083-a_0.wav,train,data/processed/train/train_006786_G01.wav
train_006786_G02.wav,1,G02,6786,33933,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-43083-a_0.wav,train,data/processed/train/train_006786_G02.wav
train_006786_G04.wav,1,G04,6786,33934,ata,audioldm1,TUTASC2019Dev,airport-milan-1108-43083-a_0.wav,train,data/processed/train/train_006786_G04.wav
train_006787_REAL.wav,0,REAL,6787,33935,real,real,TUTASC2019Dev,airport-milan-1108-43083-a_1.wav,train,data/processed/train/train_006787_REAL.wav
train_006787_G03.wav,1,G03,6787,33936,tta,audiogen,TUTASC2019Dev,airport-milan-1108-43083-a_1.wav,train,data/processed/train/train_006787_G03.wav
train_006787_G01.wav,1,G01,6787,33937,tta,audioldm1,TUTASC2019Dev,airport-milan-1108-43083-a_1.wav,train,data/processed/train/train_006787_G01.wav
train_006787_G02.wav,1,G02,6787,33938,tta,audioldm2,TUTASC2019Dev,airport-milan-1108-43083-a_1.wav,train,data/processed/train/train_006787_G02.wav
